subband index,frequency (Hz),Avg Error %,Min Error %,Max Error %,Avg Error,Min Error,Max Error,Min Out,Max Out,Min Ref,Max Ref,Shift,Range Size %,Ref Range,Avg Err/Range,Min Err/Range,Max Err/Range
305,5.96E+07,1.03963,0.000477988,8.61708,21418,9.75,287361,1.84E+06,3.26E+06,1.85E+06,3.52E+06,1.34E+05,8.50E+01,1668090,1.283983478,0.0005845008363,17.22694819
306,5.98E+07,1.0324,3.26E-05,8.05041,20601.7,0.625,273069,1.79E+06,3.15E+06,1.80E+06,3.40E+06,1.33E+05,8.46E+01,1606590,1.282324675,0.00003890227127,16.9968069
307,6.00E+07,1.05608,0.000104333,8.83783,20176,2,273199,1.70E+06,3.03E+06,1.71E+06,3.26E+06,1.21E+05,8.55E+01,1551350,1.300544687,0.0001289199729,17.61040384
308,6.02E+07,1.03486,6.48E-05,7.89408,18969.1,1.125,233054,1.64E+06,2.88E+06,1.64E+06,3.12E+06,1.19E+05,8.45E+01,1472770,1.287987941,0.00007638667273,15.82419522
309,6.04E+07,1.07224,0.000186995,8.71141,18705.3,3.125,243902,1.56E+06,2.75E+06,1.56E+06,2.96E+06,1.02E+05,8.52E+01,1393990,1.341853241,0.000224176644,17.49668219
310,6.05E+07,1.09732,0.000195255,7.89058,18010.5,3.375,218952,1.47E+06,2.57E+06,1.47E+06,2.77E+06,1.05E+05,8.50E+01,1301370,1.383964591,0.000259342078,16.82473086
311,6.07E+07,1.09065,9.59E-05,8.31298,17035.2,1.5,206483,1.40E+06,2.42E+06,1.40E+06,2.62E+06,9.75E+04,8.39E+01,1220140,1.396167653,0.0001229367122,16.92289409
312,6.09E+07,1.05571,2.76E-05,8.15816,15718,0.375,192108,1.34E+06,2.31E+06,1.33E+06,2.48E+06,8.63E+04,8.47E+01,1151360,1.365168149,0.00003257017788,16.68531128
313,6.11E+07,1.05767,0.000189887,8.14054,15032.5,3.5,182219,1.27E+06,2.18E+06,1.27E+06,2.36E+06,9.20E+04,8.36E+01,1088150,1.381473142,0.0003216468318,16.74576115
314,6.13E+07,1.06857,0.000169542,8.52186,14814.1,2.25,184681,1.25E+06,2.11E+06,1.24E+06,2.29E+06,8.37E+04,8.31E+01,1044550,1.418227945,0.0002154037624,17.68043655
315,6.15E+07,1.02776,0.000151577,7.88054,13749,1.875,163987,1.20E+06,2.04E+06,1.20E+06,2.19E+06,7.56E+04,8.41E+01,993290,1.384187901,0.000188766624,16.5094786
316,6.17E+07,1.01096,9.14E-05,7.91912,12877.9,1.25,157110,1.15E+06,1.94E+06,1.14E+06,2.09E+06,7.41E+04,8.35E+01,951780,1.353033264,0.000131332871,16.5069659
317,6.19E+07,1.02126,0.000155929,8.43398,12450.1,1.75,159210,1.10E+06,1.84E+06,1.10E+06,1.99E+06,7.49E+04,8.33E+01,894480,1.391881317,0.0001956443967,17.79916823
318,6.21E+07,1.05775,9.04E-05,8.48651,12359.3,1,153456,1.05E+06,1.76E+06,1.05E+06,1.91E+06,7.38E+04,8.31E+01,857330,1.441603583,0.0001166412,17.89929199
319,6.23E+07,1.03597,1.15E-05,8.31553,11756.2,0.125,146370,1.02E+06,1.72E+06,1.02E+06,1.86E+06,7.01E+04,8.31E+01,838240,1.402486161,0.00001491219698,17.46158618
320,6.25E+07,1.00811,0.000216356,7.88826,11473.8,2.375,142062,1.03E+06,1.72E+06,1.03E+06,1.86E+06,7.22E+04,8.32E+01,831920,1.379195115,0.0002854841812,17.07640158
321,6.27E+07,1.02404,1.16E-05,8.14514,11833,0.125,147974,1.04E+06,1.74E+06,1.04E+06,1.88E+06,6.92E+04,8.32E+01,841620,1.405978945,0.00001485230864,17.58204415
322,6.29E+07,1.07497,7.80E-05,8.77793,12486.9,0.875,157657,1.05E+06,1.75E+06,1.04E+06,1.90E+06,6.93E+04,8.26E+01,852600,1.464567206,0.0001026272578,18.49132067
323,6.31E+07,1.05844,0.000132685,8.43727,12296.2,1.5,150974,1.04E+06,1.75E+06,1.04E+06,1.89E+06,6.72E+04,8.34E+01,849220,1.447940463,0.0001766326747,17.77796095
324,6.33E+07,1.07378,0.000170807,8.03279,12245.6,1.875,143247,1.02E+06,1.71E+06,1.02E+06,1.86E+06,6.84E+04,8.21E+01,837760,1.46170741,0.0002238111154,17.09881112
325,6.35E+07,1.11251,5.39E-05,8.50051,12206.1,0.5625,142594,983040,1.64E+06,975684,1.77E+06,63522,8.22E+01,797116,1.531282774,0.00007056689365,17.8887389
326,6.37E+07,1.14794,0.000208668,9.57032,12099.6,2,140403,933888,1.57E+06,934674,1.68E+06,55863,8.53E+01,749126,1.615162202,0.0002669777848,18.74224096
327,6.39E+07,1.20834,0.000203451,10.4639,12089.9,2,134201,880640,1.49E+06,887282,1.59E+06,52566,8.69E+01,702148,1.721844967,0.0002848402331,19.11292206
328,6.41E+07,1.24336,7.73E-05,11.4779,11678.1,0.6875,121878,819200,1.40E+06,830427,1.49E+06,50093.5,8.82E+01,659363,1.771118489,0.0001042673004,18.48420369
329,6.43E+07,1.24252,0.000543875,10.9287,11083.2,4.5,113565,782336,1.34E+06,787514,1.41E+06,38409,8.93E+01,619426,1.78926942,0.0007264790306,18.33390914
330,6.45E+07,1.23679,0.000165173,10.7502,10414.3,1.3125,110862,741376,1.26E+06,743044,1.32E+06,31439,8.97E+01,579736,1.796386631,0.0002263961527,19.12284212
331,6.46E+07,1.29883,7.42E-05,10.5935,10227.4,0.5625,105510,692224,1.18E+06,693778,1.24E+06,28957,8.99E+01,542232,1.886166807,0.0001037378834,19.45846059
332,6.48E+07,1.27968,6.94E-05,11.1418,9463.4,0.5,96073.5,647168,1.10E+06,651938,1.16E+06,34035,8.85E+01,509092,1.85887816,0.00009821407526,18.87153992
333,6.50E+07,1.31909,8.32E-05,12.9278,9091.03,0.5625,103912,589824,1.02E+06,604837,1.08E+06,33406.5,9.22E+01,470963,1.930306627,0.000119436134,22.063729
334,6.52E+07,1.46176,0.000556736,16.1356,9435.65,3.375,132400,528384,999424,564045,1.12E+06,80208.5,8.41E+01,560135,1.684531408,0.0006025333179,23.6371589
335,6.54E+07,1.62762,0.000213409,18.5987,10109.7,1.25,167434,491520,1.06E+06,541219,1.21E+06,102864.5,8.42E+01,671581,1.505358252,0.0001861279578,24.93131878
336,6.56E+07,1.63393,7.74E-05,19.3768,9745.2,0.4375,163046,466944,1.04E+06,519090,1.19E+06,103243,8.48E+01,671540,1.451171933,0.00006514876255,24.27941746
337,6.58E+07,1.55935,3.58E-05,18.3634,8875.03,0.1875,144012,452608,950272,496711,1.09E+06,94055.5,8.33E+01,597569,1.485189158,0.00003137712967,24.09964372
338,6.60E+07,1.46587,0.000212913,16.3695,7954.74,1.125,128569,442368,856064,474781,980537,78443,81.79754664,505756,1.572841449,0.000222439279,25.4211517
339,6.62E+07,1.40061,0.00011492,15.1286,7148.92,0.5625,113386,423936,761856,450262,867050,65760,81.07719032,416788,1.715241322,0.0001349606994,27.20471799
340,6.64E+07,1.35299,0.000475509,14.4273,6397.96,2.09375,88538.6,395264,679936,419250,760283,52166.5,83.47344685,341033,1.876053051,0.0006139435187,25.96188639
341,6.66E+07,1.32384,0,12.8451,5907.36,0,71494.2,380928,643072,396986,684956,28971,91.03170469,287970,2.051380352,0,24.82696114
342,6.68E+07,1.28333,0.000171272,11.9324,5430.51,0.6875,61011.6,364544,606208,377298,645546,26046,90.08976768,268248,2.024436342,0.0002562926844,22.74447526
343,6.70E+07,1.28464,8.20E-05,11.3835,5155.49,0.3125,52799.9,350208,573440,359945,609998,23147.5,89.27387394,250053,2.061758907,0.0001249735056,21.11548352
344,6.72E+07,1.24102,0.000137933,10.623,4784,0.5,46717.6,337920,552960,346760,584556,20218,90.43045299,237796,2.011808441,0.0002102642601,19.6460832
345,6.74E+07,1.19706,0.000279894,9.67786,4429.7,0.96875,43760.4,327680,528384,332733,559852,18260.5,88.36953315,227119,1.950387242,0.0004265385106,19.26760861
346,6.76E+07,1.15806,8.13E-05,9.71523,4098.82,0.28125,39920.6,313344,505856,317985,533489,16137,89.3310565,215504,1.901969337,0.0001305080184,18.52429653
347,6.78E+07,1.12022,9.78E-05,8.94446,3804.79,0.3125,37785.1,303104,483328,306093,508825,14243,88.89765799,202732,1.876758479,0.0001541443877,18.63795553
348,6.80E+07,1.14053,2.02E-05,8.91767,3683.04,0.0625,37257,288768,454656,291398,480472,14223,87.73707649,189074,1.947935729,0.00003305584057,19.70498323
349,6.82E+07,1.15116,0.000381468,9.12916,3515.03,1.15625,35594.5,272384,430080,276231,453386,13576.5,89.01583359,177155,1.984155118,0.0006526770342,20.09229206
350,6.84E+07,1.12733,0.00021651,8.86172,3309.42,0.65625,31335.5,262144,411648,266394,432744,12673,89.873159,166350,1.989431921,0.0003944995491,18.83709047
351,6.86E+07,1.13744,8.03E-05,8.20743,3224.26,0.21875,31032.1,254976,397312,257458,415666,10418,89.96763754,158208,2.037987965,0.0001382673443,19.61474767
352,6.88E+07,1.09354,0,8.34189,3007.82,0,29236.9,246784,382976,249305,402561,11053,88.86568878,153256,1.962611578,0,19.077165
353,6.89E+07,1.09804,5.91E-05,8.21111,2937.28,0.15625,29833.4,240640,370688,242526,387569,9383.5,89.66168653,145043,2.025109795,0.0001077266742,20.56865895
354,6.91E+07,1.08379,7.02E-05,8.17332,2783.83,0.171875,27221.6,230400,354304,233114,371286,9848,89.67373998,138172,2.01475697,0.0001243920621,19.70124193
355,6.93E+07,1.07098,1.33E-05,7.7346,2608.24,0.03125,25186.9,220160,335872,221410,351596,8487,88.88206105,130186,2.003471956,0.00002400411719,19.34685757
356,6.95E+07,1.09723,2.79E-05,7.52771,2567.71,0.0625,23847.6,212992,319488,213415,335144,8039.5,87.48613724,121729,2.109365887,0.00005134355823,19.59073023
357,6.97E+07,1.07153,0.000201138,7.58976,2406.91,0.453125,21957.4,202752,305152,205222,320149,8733.5,89.10003742,114927,2.094294639,0.0003942720161,19.10551916
358,6.99E+07,1.08117,0.000294333,7.38645,2327.79,0.59375,21185.6,195584,292864,197599,307906,8528.5,88.19023271,110307,2.110283119,0.0005382704633,19.20603407
359,7.01E+07,1.09309,3.08E-05,7.08722,2295.38,0.0625,19995.9,191488,284672,192647,297997,7242,88.45182724,105350,2.178813479,0.000059326056,18.98044613
360,7.03E+07,1.09002,0.000248398,6.65209,2230.88,0.546875,19264.5,187392,276480,188067,289600,6897.5,87.74290132,101533,2.19719697,0.0005386179863,18.97363419
361,7.05E+07,1.07525,7.50E-05,6.49527,2112.69,0.140625,17351.1,179200,266240,180299,279495,7177,87.74547361,99196,2.129813702,0.0001417647889,17.49173354
362,7.07E+07,1.1195,0.00010345,7.06212,2136.35,0.1875,18052.2,175104,257024,175071,269730,6336.5,86.54221997,94659,2.256890523,0.0001980794219,19.07076982
363,7.09E+07,1.09244,0.000157849,6.33389,2008.15,0.28125,16078.1,168960,246784,168546,258766,5784,86.26025272,90220,2.225836843,0.0003117379738,17.82099313
364,7.11E+07,1.06207,0.000132685,6.59143,1868.87,0.21875,16330.6,160768,234496,161385,247755,6938,85.36297325,86370,2.163795299,0.0002532708116,18.90772259
365,7.13E+07,1.026,0.000128688,6.20962,1747.37,0.21875,14351.2,155648,225280,155942,237583,6298.5,85.29047905,81641,2.140309403,0.000267941353,17.57842261
366,7.15E+07,1.02038,5.91E-05,6.15491,1674.49,0.09375,13364.8,150528,217088,150421,229385,6095,84.29157591,78964,2.120573932,0.0001187249886,16.9251811
367,7.17E+07,1.02736,0.000146317,6.84403,1624.85,0.21875,14294,145408,208896,145099,221095,5945,83.54123901,75996,2.138073056,0.0002878440971,18.80888468
368,7.19E+07,1.00992,6.14E-05,6.35626,1559.97,0.09375,12928.1,142336,202752,141773,215129,5907,82.35999782,73356,2.126574513,0.0001278014068,17.62377992
369,7.21E+07,1.0246,0.000227259,6.03061,1539.59,0.328125,12265.6,138240,196608,138370,208874,6198,82.78679224,70504,2.183691705,0.0004653991263,17.39702712
370,7.23E+07,1.05592,0.0001031,6.46429,1523.77,0.15625,12351.4,132096,188416,133077,200767,6666,83.20283646,67690,2.251100606,0.0002308317329,18.24700842
371,7.25E+07,1.03024,5.39E-05,5.92425,1437.32,0.0703125,11353.5,128000,181248,128935,192601,6144,83.63647787,63666,2.25759432,0.0001104396381,17.83290925
372,7.27E+07,1.00492,0.000250339,6.12916,1348.85,0.328125,10887,122880,173056,124118,183943,6062.5,83.87129127,59825,2.254659423,0.0005484747179,18.19807773
373,7.29E+07,0.948315,0.000134637,6.11336,1219.29,0.164062,10191.2,118784,165888,118922,176079,5164.5,82.41160313,57157,2.133229526,0.0002870374582,17.83018703
374,7.30E+07,0.939738,2.64E-05,6.32965,1177.36,0.03125,9756.56,115712,161792,116065,171338,4949.5,83.3680097,55273,2.130081595,0.00005653754998,17.65158396
375,7.32E+07,0.994351,0,6.54984,1216.93,0,10263.3,112640,157696,113413,166539,4808,84.8096977,53126,2.290648647,0,19.31878929
376,7.34E+07,0.976031,0.000158802,6.04531,1153.5,0.179688,9751.28,109056,152576,109866,161303,4768.5,84.60835585,51437,2.242549138,0.000349336081,18.95771526
377,7.36E+07,1.00753,5.01E-05,6.30779,1155.77,0.0546875,8962.25,105984,147456,106678,155733,4485.5,84.54184079,49055,2.356069718,0.00011148201,18.2697992
378,7.38E+07,1.02199,0.000102703,5.92712,1134.43,0.109375,8513.94,102400,142336,102935,149614,3906.5,85.55453202,46679,2.430279141,0.0002343130744,18.23933675
379,7.40E+07,0.993166,0.000130352,5.54399,1052.83,0.132812,7933.53,97792,136192,98706.1,143102,3912.05,86.49447359,44395.9,2.371457725,0.0002991537507,17.86996096
380,7.42E+07,1.0542,0.000135299,6.07295,1082.17,0.140625,7988.09,95232,131072,95741.7,137690,3563.85,85.43850406,41948.3,2.579770813,0.0003352340858,19.04270256
381,7.44E+07,1.04781,0.000159778,5.82448,1035.28,0.15625,7694.77,91648,125952,92278.4,132111,3394.7,86.12041393,39832.6,2.599077138,0.0003922666359,19.31776987
382,7.46E+07,1.022,0.000213112,5.58177,970.276,0.195312,7082.75,88064,120320,88614.2,126891,3560.6,84.27036743,38276.8,2.534893199,0.0005102620909,18.50402855
383,7.48E+07,1.04833,0.000135633,5.62429,974.505,0.125,6800.91,86016,117760,86721.1,123433,3189.05,86.46787554,36711.9,2.654466263,0.0003404890512,18.52508315
384,7.50E+07,1.03017,0.000412887,5.30166,935.47,0.359375,6299.22,83968,114688,84630,119963,2968.5,86.94421645,35333,2.647581581,0.001017108652,17.82814932
385,7.52E+07,0.979077,3.65E-05,5.3741,856.698,0.03125,6222.7,81408,109568,81717.2,115791,3266.1,82.64414301,34073.8,2.514242615,0.00009171269421,18.26241863
386,7.54E+07,0.943147,0.000139562,5.51851,805.425,0.117188,6190.35,79360,107008,79637.3,112174,2721.65,84.97481306,32536.7,2.475435431,0.0003601717445,19.02574631
387,7.56E+07,0.926806,0.000121696,5.01846,762.767,0.101562,5379.88,76288,102400,76762.8,107780,2927.4,84.18554866,31017.2,2.459174265,0.0003274376797,17.34482803
388,7.58E+07,0.936443,0.000282945,5.99252,739.444,0.21875,5984.38,73216,98304,73716.9,103264,2730.45,84.90850202,29547.1,2.502594163,0.000740343384,20.25369664
389,7.60E+07,0.945011,0.000161184,5.32201,724.516,0.117188,5295.59,71168,95232,71624.6,99503.6,2364.1,86.31586499,27879,2.598787618,0.0004203450626,18.99490656
390,7.62E+07,0.938119,0.000248903,5.08552,698.447,0.179688,4777.56,69120,92160,69748.8,96425.6,2447.2,86.36718047,26676.8,2.618181341,0.0006735740419,17.90904456
391,7.64E+07,0.946245,0.000163487,5.57027,683.754,0.117188,5224.97,67072,89600,67805.4,93801,2467.2,86.66081952,25995.6,2.630268199,0.000450799366,20.09943991
392,7.66E+07,0.937093,0.000335232,4.98408,663.139,0.226562,4538.84,66048,87040,66380.7,91066.8,2179.75,85.03570835,24686.1,2.686284994,0.0009177715394,18.38621734
393,7.68E+07,0.963291,0.000202656,4.85843,661.773,0.132812,4031.13,64000,84480,64359.3,87999.1,1939.2,86.63355866,23639.8,2.799401856,0.0005618152438,17.05230163
394,7.70E+07,0.888463,0.000102484,5.81561,588.293,0.0703125,4615.72,61696,81408,62008.5,84504.2,1704.35,87.62563512,22495.7,2.615135337,0.0003125597336,20.51823237
395,7.71E+07,0.86146,0.000109863,5.04391,552.095,0.0703125,4054.48,59648,78336,60006.8,81366.5,1694.65,87.49186552,21359.7,2.584750722,0.0003291829941,18.98191454
396,7.73E+07,0.868345,5.58E-05,5.497,535.349,0.0351562,3960.97,57344,75264,57766.9,78156.2,1657.55,87.88923602,20389.3,2.625636976,0.0001724247522,19.42670911
397,7.75E+07,0.875586,0.00022266,5.26667,516.646,0.132812,3700.38,55296,71680,55614.1,74665,1651.55,86.0011863,19050.9,2.711924371,0.0006971429171,19.42364928
398,7.77E+07,0.883621,0.000148537,4.70208,506.442,0.0859375,3385.18,53504,69120,53971.8,71993.2,1670.5,86.65253532,18021.4,2.810225621,0.0004768636177,18.7842232
399,7.79E+07,0.894349,5.84E-05,5.39584,498.939,0.03125,3568.99,52224,67072,52585,69666.9,1477.95,86.92241495,17081.9,2.920863604,0.0001829421786,20.89340179
400,7.81E+07,0.906559,0.000222215,4.89931,488.701,0.117188,3112.46,50688,64768,50777.2,67308,1314.6,85.17434123,16530.8,2.956305805,0.0007089070099,18.82824788
401,7.83E+07,0.947003,4.42E-05,4.56846,494.291,0.0234375,2808,48896,62464,49243,64778.7,1330.85,87.33433318,15535.7,3.181646144,0.0001508622077,18.07449938
402,7.85E+07,0.961039,0.000157307,4.75356,477.861,0.078125,2913.03,46592,59136,46978.9,61566.7,1408.8,85.98966259,14587.8,3.275757825,0.0005355502543,19.96894665
403,7.87E+07,0.959891,0.000258623,4.7848,444.957,0.117188,2727.3,43776,54784,44001.7,57268,1354.85,82.97716771,13266.3,3.354039936,0.0008833510474,20.55810588
404,7.89E+07,0.879251,0.000101725,4.74268,384.13,0.0429688,2523.66,41216,51200,41443.4,53522.9,1275.15,82.65242767,12079.5,3.180015729,0.0003557167101,20.8920899
405,7.91E+07,0.803435,3.79E-05,4.50913,332.271,0.015625,2205.39,39168,48128,39225.8,50301.4,1115.6,80.89855177,11075.6,3.000027087,0.0001410758785,19.91214923
406,7.93E+07,0.827808,0.000119677,4.31894,326.108,0.046875,2056.89,37376,45824,37443.6,47637,940.3,82.87715581,10193.4,3.19920733,0.0004598563777,20.17864501
407,7.95E+07,0.832183,2.09E-05,4.44002,314.576,0.0078125,1926.92,35840,43776,35947.5,45586.1,958.8,82.33560891,9638.6,3.263710497,0.00008105430249,19.99170004
408,7.97E+07,0.836241,0.000219551,4.25043,297.51,0.078125,1761.44,33792,40960,33926.3,42596.1,885.2,82.6778011,8669.8,3.431567049,0.0009011165194,20.31696233
409,7.99E+07,0.75574,0.000169542,4.04632,250.654,0.0546875,1586.92,31616,37888,31717.3,39274.1,743.7,82.99809443,7556.8,3.316933093,0.0007236859517,20.99989414
410,8.01E+07,0.760413,0.000484917,4.17855,235.691,0.146484,1518.25,29568,35072,29672.5,36402.9,717.7,81.7782004,6730.4,3.501886961,0.002176453108,22.55809462
411,8.03E+07,0.780444,0.00027929,3.50637,226.586,0.0800781,1174.52,27648,32768,27875.7,33818,638.85,86.16192383,5942.3,3.813102671,0.001347594366,19.7654107
412,8.05E+07,0.76566,0.000285666,3.29454,209.925,0.0800781,1002.96,26240,30720,26373.8,31697.5,555.65,84.15199955,5323.7,3.943216184,0.001504181302,18.8395289
413,8.07E+07,0.826322,0.00025683,3.50579,214.233,0.0664062,1041.7,24832,28928,25018.8,29786.1,522.45,85.91865416,4767.3,4.493801523,0.001392951985,21.85094288
414,8.09E+07,0.861509,0.000522014,3.57516,212.167,0.126953,968.158,23680,27136,23797.5,28043,512.25,81.40383936,4245.5,4.99745613,0.002990295607,22.804334
415,8.11E+07,0.881795,0.000306882,3.30388,205.545,0.0703125,870.318,22400,25600,22593.7,26342.3,468,85.36520301,3748.6,5.483247079,0.001875700261,23.21714774
416,8.13E+07,0.793515,0.00147298,3.29146,174.219,0.326172,810.303,21248,23936,21325.5,24618.3,379.9,81.63265306,3292.8,5.290907434,0.009905612245,24.60832726
417,8.14E+07,0.718854,3.79E-05,3.11647,149.209,0.0078125,699.957,20096,22400,20183.8,23050.6,369.2,80.36835496,2866.8,5.204723036,0.0002725163946,24.41596902
418,8.16E+07,0.711066,0.000398921,2.9103,139.666,0.078125,629.242,19072,21120,19125.2,21621.2,277.2,82.05128205,2496,5.595592949,0.003130008013,25.21001603
419,8.18E+07,0.701535,0.000459856,2.52765,131.093,0.0859375,506.422,18176,19968,18253,20418.2,263.6,82.76371698,2165.2,6.054544615,0.003969032884,23.38915574
420,8.20E+07,0.710809,0.000201332,2.56969,127.77,0.0371094,489.514,17536,19072,17600.1,19480.2,236.15,81.69778203,1880.1,6.795915111,0.001973799266,26.0365938
421,8.22E+07,0.742362,0.000429505,2.47475,128.404,0.0742188,456.834,16896,18176,16963.8,18632.8,262.3,76.69263032,1669,7.693469143,0.004446902337,27.37171959
422,8.24E+07,0.734909,0.000850306,2.644,121.765,0.142578,465.814,16128,17408,16269.7,17697.5,215.6,89.64841014,1427.8,8.528155204,0.00998585236,32.62459728
423,8.26E+07,0.622011,0.00037066,2.39952,98.5101,0.0585938,402.803,15488,16512,15589.7,16814.4,202.05,83.61231322,1224.7,8.04361068,0.004784339022,32.88993223
424,8.28E+07,0.66736,0.00122072,2.13839,100.929,0.183594,341.228,14784,15616,14900.4,15957.2,228.8,78.72823618,1056.8,9.550435276,0.01737263437,32.28879637
425,8.30E+07,0.657522,0.00118831,1.91222,95.2955,0.171875,290.71,14208,14976,14301.9,15202.7,160.3,85.25754885,900.8,10.57898535,0.01908026199,32.27242451
426,8.32E+07,0.686553,0.000930917,1.67445,95.957,0.129883,243.047,13696,14336,13823.5,14563.6,177.55,86.4748007,740.1,12.96541008,0.01754938522,32.83975138
427,8.34E+07,0.706478,0.00763718,1.6834,95.3246,1.03613,234.404,13248,13760,13372.1,13965.6,164.85,86.26790227,593.5,16.06143218,0.1745796125,39.49519798
428,8.36E+07,0.731518,0.00510844,1.61307,95.3315,0.666992,214.055,12800,13248,12926,13398.6,138.3,94.79475243,472.6,20.17170969,0.1411324587,45.29305967
429,8.38E+07,0.753179,0.0155646,1.57117,95.2336,1.97266,203.298,12416,12800,12556.1,12954.4,147.25,96.4097414,398.3,23.91001757,0.4952698971,51.04142606
430,8.40E+07,0.797609,0.139356,1.52434,97.8928,17.0586,187.238,12096,12352,12177.7,12535.2,132.45,71.60839161,357.5,27.3826014,4.771636364,52.37426573
431,8.42E+07,0.726001,0.189097,1.46201,86.886,22.5527,176.62,11776,12032,11898.4,12176.3,133.35,92.11946743,277.9,31.26520331,8.115401223,63.5552357
432,8.44E+07,0.761797,0.27228,1.38697,89.2598,31.8018,162.927,11584,11776,11653.5,11874,83.75,87.07482993,220.5,40.48063492,14.42258503,73.88979592
433,8.46E+07,0.790307,0.236691,1.37789,90.9763,27.1797,159.162,11392,11520,11461.9,11626.4,88.15,77.81155015,164.5,55.30474164,16.52261398,96.7550152
434,8.48E+07,0.71636,0.183166,1.34932,81.2708,20.7871,153.19,11200,11328,11298.5,11432.5,101.5,95.52238806,134,60.64985075,15.51276119,114.3208955
435,8.50E+07,0.713182,0.096421,1.3022,79.9881,10.8096,146.284,11072,11200,11174.7,11287,94.85,113.9804096,112.3,71.22715939,9.625645592,130.2617988
436,8.52E+07,0.794366,0.142049,1.23548,88.234,15.75,137.703,11008,11072,11065.1,11159.7,72.4,67.65327696,94.6,93.27061311,16.64904863,145.5634249
437,8.54E+07,0.673484,0.153178,1.24088,74.2128,16.8877,136.704,10880,11008,10981.1,11068.1,80.6,147.1264368,87,85.30206897,19.41114943,157.1310345
438,8.55E+07,0.683452,0.168908,1.34081,74.8674,18.5166,146.993,10816,10944,10919.2,10996.1,77.65,166.449935,76.9,97.35682705,24.07880364,191.1482445
439,8.57E+07,3.58542,0.00124113,65.5498,506.94,0.166016,19410.4,4416,63744,11744.8,80220.9,11902.85,86.64044827,68476.1,0.7403166944,0.0002424437139,28.34624051
440,8.59E+07,0.72229,0.0844085,1.83459,78.7199,9.19141,204.53,10752,11072,10855.3,11239.3,135.3,83.33333333,384,20.49997396,2.393596354,53.26302083
441,8.61E+07,0.760643,0.180909,1.25365,82.4215,19.6025,135.691,10688,10816,10798,10873.9,83.95,168.6429513,75.9,108.5922266,25.82674572,178.7760211
442,8.63E+07,0.640081,0.30501,1.30544,69.2543,33.0908,141.371,10688,10816,10786.4,10856.3,69.35,183.1187411,69.9,99.07625179,47.34020029,202.2474964
443,8.65E+07,0.724552,0.195547,1.22134,78.2088,21.0664,132.15,10688,10752,10758.6,10825.4,72,95.80838323,66.8,117.0790419,31.53652695,197.8293413
444,8.67E+07,0.818639,0.144794,1.15455,88.2438,15.5908,124.84,10688,10752,10743.8,10818.2,61,86.02150538,74.4,118.6072581,20.95537634,167.7956989
445,8.69E+07,0.735382,0.0979417,1.23888,79.1921,10.541,133.27,10624,10752,10735,10809.6,84.3,171.5817694,74.6,106.15563,14.13002681,178.6461126
446,8.71E+07,0.716926,0.0695789,1.30642,77.1911,7.48633,140.631,10624,10752,10733.8,10801.3,79.55,189.6296296,67.5,114.3571852,11.09085926,208.3422222
447,8.73E+07,0.612011,0.225312,1.25408,65.7934,24.2803,134.926,10624,10752,10717.6,10783.7,62.65,193.6459909,66.1,99.53615734,36.73267776,204.1240545
448,8.75E+07,2.61529,1.63E-05,56.768,325.801,0.00195312,9680.73,4960,43776,11142.8,52989.6,7698.2,92.75739125,41846.8,0.7785565443,0.000004667310284,23.13374021
449,8.77E+07,2.73427,9.07E-05,59.8264,348.625,0.0107422,10778.5,4672,46336,11284.6,57114.5,8695.55,90.91008272,45829.9,0.7606933465,0.00002343928309,23.51848902
450,8.79E+07,26.3469,0.000520507,711.2,123409,4.5625,3.05E+06,-2.07E+06,1.10E+07,127980,1.41E+07,2.62E+06,9.39E+01,13929520,0.8859529977,0.00003275417961,2.19E+01
451,8.81E+07,26.6932,0.000300551,713.967,289782,6.5,7.65E+06,-4.88E+06,2.58E+07,288296,3.35E+07,6.41E+06,9.25E+01,33184304,0.8732501968,0.00001958757369,2.31E+01
452,8.83E+07,0.841901,2.66E-05,11.6044,93.8796,0.00292969,2004.38,9664,16192,10864,18196.4,1602.2,89.02951285,7332.4,1.280339316,0.00003995540341,27.33593366
453,8.85E+07,16.7121,0.0004984,396.541,5452.51,0.126953,132081,-76800,473088,16992,591124,105914,95.7772777,574132,0.9496962371,0.00002211216236,23.00533675
454,8.87E+07,22.5286,0.00134918,604.066,20177.3,1.3125,484483,-323584,1.75E+06,33088.2,2.24E+06,420576.1,9.42E+01,2204481.8,0.9152853972,0.00005953780158,21.97718303
455,8.89E+07,0.718363,0.000490782,4.66525,78.5394,0.0537109,556.328,10368,12544,10784.4,13100.3,486.35,93.95915195,2315.9,3.391312233,0.002319223628,24.02210804
456,8.91E+07,0.706287,0.000704257,4.49991,76.6023,0.0761719,582.02,10432,12352,10757.1,12934,453.55,88.19881483,2176.9,3.518870871,0.003499099637,26.73618448
457,8.93E+07,0.746868,0.0173508,2.65196,80.5907,1.86523,310.341,10560,11392,10741,11702.3,245.65,86.54946427,961.3,8.383511911,0.1940320399,32.2834703
458,8.95E+07,0.722634,0.000316011,3.47921,78.5176,0.0341797,417.56,10560,11584,10768.2,12001.6,312.9,83.02253932,1233.4,6.365947787,0.002771177234,33.85438625
459,8.96E+07,4.10192,0.00031789,85.2151,549.525,0.0390625,13681.9,1816,55040,11355,68721.9,11610.45,92.77823972,57366.9,0.9579130126,0.00006809240172,23.84981583
