subband index,frequency (Hz),Avg Error %,Min Error %,Max Error %,Avg Error,Min Error,Max Error,Min Out,Max Out,Min Ref,Max Ref,Shift,Range Size %,Ref Range,Avg Err/Range,Min Err/Range,Max Err/Range
307,6.00E+07,1.92152,0.00188446,9.36784,36359.4,33.5,289583,1.69E+06,3.00E+06,1.71E+06,3.26E+06,1.45E+05,8.45E+01,1551350,2.343726432,0.002159409547,18.66651626
308,6.02E+07,1.87302,0.00109954,8.9754,34010.7,18.375,265822,1.61E+06,2.85E+06,1.64E+06,3.12E+06,1.48E+05,8.40E+01,1472770,2.30930152,0.001247648988,18.04911833
309,6.04E+07,1.92633,0.000102779,9.29659,33283.7,1.625,260286,1.53E+06,2.72E+06,1.56E+06,2.96E+06,1.35E+05,8.52E+01,1393990,2.387657013,0.0001165718549,18.67201343
310,6.05E+07,1.97175,0.00085677,9.02586,32077.2,13.125,237325,1.45E+06,2.54E+06,1.47E+06,2.77E+06,1.29E+05,8.37E+01,1301370,2.464879319,0.001008552525,18.23655071
311,6.07E+07,1.97928,0.000353453,9.63222,30585.3,5.125,239251,1.38E+06,2.39E+06,1.40E+06,2.62E+06,1.26E+05,8.33E+01,1220140,2.506704149,0.0004200337666,19.60848755
312,6.09E+07,1.96347,0.000562503,8.85393,28915.5,10.625,208492,1.31E+06,2.28E+06,1.33E+06,2.48E+06,1.15E+05,8.40E+01,1151360,2.511421276,0.0009228217065,18.10832407
313,6.11E+07,1.98441,0.00090781,9.23846,27873.6,11.75,206795,1.25E+06,2.16E+06,1.27E+06,2.36E+06,1.12E+05,8.43E+01,1088150,2.561558609,0.001079814364,19.00427331
314,6.13E+07,2.03804,0.000374535,8.89987,27894.7,6.75,192873,1.21E+06,2.10E+06,1.24E+06,2.29E+06,1.08E+05,8.47E+01,1044550,2.670499258,0.0006462112872,18.46469772
315,6.15E+07,2.01785,0.00379988,8.66789,26648.3,47.625,180371,1.17E+06,2.02E+06,1.20E+06,2.19E+06,1.00E+05,8.58E+01,993290,2.682831801,0.004794672251,18.15894653
316,6.17E+07,1.98781,0.000247708,7.91912,25023.3,3.125,160859,1.11E+06,1.93E+06,1.14E+06,2.09E+06,9.46E+04,8.61E+01,951780,2.629105466,0.0003283321776,16.90085944
317,6.19E+07,2.04572,0.000671766,8.43398,24629.7,8.75,159210,1.06E+06,1.84E+06,1.10E+06,1.99E+06,9.54E+04,8.61E+01,894480,2.753521599,0.0009782219837,17.79916823
318,6.21E+07,2.11455,0.00053301,8.93955,24403.4,6.375,161648,1.03E+06,1.76E+06,1.05E+06,1.91E+06,8.20E+04,8.50E+01,857330,2.84644186,0.00074358765,18.8548167
319,6.23E+07,2.10044,0.00273768,8.31553,23559.5,30.5,149226,1.00E+06,1.71E+06,1.02E+06,1.86E+06,8.44E+04,8.45E+01,838240,2.810591239,0.003638576064,17.80230006
320,6.25E+07,2.09937,0.000687233,8.06782,23618.3,7.375,150254,1.00E+06,1.71E+06,1.03E+06,1.86E+06,8.86E+04,8.52E+01,831920,2.839010963,0.00088650351,18.06111165
321,6.27E+07,2.08809,0.000166893,8.14514,23845.7,1.75,147974,1.02E+06,1.74E+06,1.04E+06,1.88E+06,8.76E+04,8.57E+01,841620,2.83330957,0.000207932321,17.58204415
322,6.29E+07,2.11192,0.000420168,8.77793,24259.8,4.75,157657,1.02E+06,1.75E+06,1.04E+06,1.90E+06,8.16E+04,8.55E+01,852600,2.84539057,0.0005571193995,18.49132067
323,6.31E+07,2.08312,0.00102063,8.43727,23937.4,12.625,150974,1.02E+06,1.75E+06,1.04E+06,1.89E+06,8.15E+04,8.68E+01,849220,2.818751325,0.001486658345,17.77796095
324,6.33E+07,2.0901,0.00168298,8.03279,23591.2,18.75,143247,995328,1.71E+06,1.02E+06,1.86E+06,8.28E+04,8.56E+01,837760,2.815985485,0.002238111154,17.09881112
325,6.35E+07,2.09376,0.000222273,8.23391,22752,2.3125,134402,958464,1.64E+06,975684,1.77E+06,75810,8.53E+01,797116,2.854289714,0.0002901083406,16.86103403
326,6.37E+07,2.10969,0.0007799,9.17715,22028.2,8.625,132211,925696,1.56E+06,934674,1.68E+06,64054,8.53E+01,749126,2.940520019,0.001151341697,17.64869995
327,6.39E+07,2.14903,0.000646563,10.0474,21326.1,6.25,137806,872448,1.47E+06,887282,1.59E+06,64852,8.58E+01,702148,3.037265648,0.0008901257285,19.62634658
328,6.41E+07,2.0518,0.000498244,11.0353,19135.9,5,121878,815104,1.38E+06,830427,1.49E+06,60331.5,8.63E+01,659363,2.902179831,0.0007583076393,18.48420369
329,6.43E+07,2.03682,0.000419615,10.9287,18037.4,4.125,114364,770048,1.31E+06,787514,1.41E+06,56843,8.73E+01,619426,2.91195397,0.0006659391114,18.46289952
330,6.45E+07,2.01893,0.00119387,9.76399,16866.4,10.5625,106506,733184,1.25E+06,743044,1.32E+06,43730,8.83E+01,579736,2.909324244,0.001821949991,18.37146563
331,6.46E+07,2.11429,0.00196059,9.95959,16496.5,14.375,108902,684032,1.16E+06,693778,1.24E+06,41248,8.84E+01,542232,3.042332433,0.002651079243,20.08402307
332,6.48E+07,2.12381,0.00162994,10.017,15559.5,11.75,101018,643072,1.08E+06,651938,1.16E+06,44278,8.61E+01,509092,3.056323808,0.002308030769,19.84277891
333,6.50E+07,2.14856,0.000473213,11.7185,14669.9,3.0625,99816.1,593920,1.00E+06,604837,1.08E+06,41598.5,8.70E+01,470963,3.114873143,0.0006502633965,21.19404284
334,6.52E+07,2.24373,0.00102741,14.1853,14363.4,6.3125,118190,540672,1.02E+06,564045,1.12E+06,61776.5,8.63E+01,560135,2.564274684,0.001126960465,21.10027047
335,6.54E+07,2.34927,0.000179515,16.9028,14483,1,143496,501760,1.09E+06,541219,1.21E+06,81359.5,8.75E+01,671581,2.15655297,0.0001489023662,21.36689394
336,6.56E+07,2.38077,3.07E-05,18.316,14089.4,0.1875,133860,473088,1.06E+06,519090,1.19E+06,85836,8.81E+01,671540,2.098073086,0.00002792089823,19.93328767
337,6.58E+07,2.32296,0.00279558,16.8858,13115.5,15,117926,460800,987136,496711,1.09E+06,71527.5,8.81E+01,597569,2.194809302,0.002510170374,19.7342901
338,6.60E+07,2.23408,5.49E-05,14.8208,12029.9,0.28125,99948.3,450560,888832,474781,980537,57963,86.65680684,505756,2.378597585,0.00005560981975,19.76215804
339,6.62E+07,2.18875,0.000141513,12.8451,11080.1,0.71875,87930.7,434176,786432,450262,867050,48352,84.5168287,416788,2.658449859,0.0001724497826,21.09722449
340,6.64E+07,2.05397,0.00075648,11.3236,9646.92,3.65625,67652.2,409600,700416,419250,760283,34758.5,85.27503204,341033,2.828735049,0.001072110324,19.83743509
341,6.66E+07,2.07342,0.000802347,10.0336,9181.43,3.5,59983.7,389120,630784,396986,684956,31019,83.91985276,287970,3.188328645,0.001215404382,20.82984339
342,6.68E+07,2.08845,0.00134223,9.69425,8761.95,5.9375,56281.9,370688,598016,377298,645546,27070,84.74545943,268248,3.266361725,0.00221343682,20.98129343
343,6.70E+07,2.11386,0.000156501,9.0811,8406.75,0.625,52942.2,352256,565248,359945,609998,26219.5,85.17874211,250053,3.361987259,0.0002499470112,21.17239145
344,6.72E+07,2.07619,0.000754176,8.99796,7931.37,2.6875,47980.2,339968,544768,346760,584556,23290,86.12424095,237796,3.33536729,0.001130170398,20.17704251
345,6.74E+07,2.06262,0.000411163,9.07938,7552.35,1.40625,47856.4,327680,524288,332733,559852,20308.5,86.56607329,227119,3.325283222,0.0006191688058,21.07106847
346,6.76E+07,2.05528,0.000301628,8.26018,7194.85,1.0625,41968.6,311296,501760,317985,533489,19209,88.38072611,215504,3.338615525,0.0004930302918,19.47462692
347,6.78E+07,2.05022,0.000586873,7.82844,6887.23,1.875,39833.1,301056,475136,306093,508825,19363,85.86705601,202732,3.397209123,0.000924866326,19.64815619
348,6.80E+07,2.09459,5.93E-05,9.12868,6685.81,0.21875,41353,286720,452608,291398,480472,16271,87.73707649,189074,3.536081111,0.000115695442,21.8713308
349,6.82E+07,2.14804,0.00195879,8.53563,6487.28,5.65625,36504.5,270336,425984,276231,453386,16648.5,87.85978381,177155,3.661923175,0.003192825492,20.60596653
350,6.84E+07,2.08506,0.00250524,8.35056,6061.8,6.875,33383.5,262144,409600,266394,432744,13697,88.64201984,166350,3.644003607,0.00413285242,20.06822964
351,6.86E+07,2.14973,0.000284678,8.45001,6026.77,0.78125,33080.1,250880,393216,257458,415666,14514,89.96763754,158208,3.809396491,0.0004938119438,20.90924606
352,6.88E+07,2.0797,0.000487436,8.24491,5660.07,1.4375,31872.8,243712,378880,249305,402561,14637,88.19752571,153256,3.693212664,0.0009379730647,20.79709767
353,6.89E+07,2.07484,0.0013591,9.27779,5488.4,3.4375,33929.4,237568,366592,242526,387569,12967.5,88.955689,145043,3.783981302,0.002369986831,23.39264908
354,6.91E+07,2.07615,7.69E-05,8.88279,5277.22,0.1875,31146.1,229376,350208,233114,371286,12408,87.45042411,138172,3.819312162,0.0001357004313,22.54154243
355,6.93E+07,1.98575,0.000912854,8.80989,4794.21,2.14062,29282.9,218112,329728,221410,351596,12583,85.7357934,130186,3.682584917,0.001644278187,22.49312522
356,6.95E+07,1.95476,0.000184748,8.82103,4536.82,0.421875,27936.6,210944,313344,213415,335144,12135.5,84.12128581,121729,3.72698371,0.0003465690181,22.94983118
357,6.97E+07,1.93297,0.00131199,8.61174,4304.58,2.875,26053.4,201728,301056,205222,320149,11293.5,86.42703629,114927,3.745490616,0.002501587965,22.66952065
358,6.99E+07,1.9702,0.000298022,8.53291,4207.75,0.78125,25281.6,193536,290816,197599,307906,10576.5,88.19023271,110307,3.814581124,0.0007082506097,22.91930702
359,7.01E+07,1.99155,0.00162917,8.53898,4147.52,3.20312,24091.9,188416,280576,192647,297997,10826,87.47982914,105350,3.936896061,0.003040455624,22.86843854
360,7.03E+07,1.95096,0.00106047,8.06646,3961.78,2.17188,23360.5,184320,274432,188067,289600,9457.5,88.75144042,101533,3.901962909,0.002139087784,23.00779057
361,7.05E+07,1.93275,7.50E-05,8.06672,3768.26,0.140625,21447.1,177152,262144,180299,279495,10249,85.68087423,99196,3.798802371,0.0001417647889,21.6209323
362,7.07E+07,1.99999,0.000678173,9.0651,3786.55,1.25,23172.2,172032,253952,175071,269730,9408.5,86.54221997,94659,4.00020072,0.00132052948,24.47965856
363,7.09E+07,2.03041,0.00101427,8.42465,3699.83,1.76562,21198.1,164864,243712,168546,258766,9368,87.39525604,90220,4.100897805,0.001957016183,23.49600975
364,7.11E+07,2.04082,0.000558039,8.66947,3556.21,1,20315.3,157696,232448,161385,247755,9498,86.54857011,86370,4.117413454,0.001157809425,23.5212458
365,7.13E+07,1.98756,0.00104302,8.48609,3354.35,1.6875,19086.1,153600,224256,155942,237583,7834.5,86.5447508,81641,4.10865864,0.002066976152,23.37808209
366,7.15E+07,2.00873,0.000198166,8.04124,3267.53,0.3125,17460.8,147456,215040,150421,229385,8655,85.58836938,78964,4.137999595,0.000395749962,22.112355
367,7.17E+07,2.0432,0.00151733,8.80521,3198.95,2.76562,18390,141312,206848,145099,221095,9017,86.23611769,75996,4.209366282,0.003639165219,24.19864203
368,7.19E+07,2.00208,0.000254313,8.37011,3065.86,0.390625,17497.4,139264,200704,141773,215129,8467,83.75592999,73356,4.179426359,0.0005325058618,23.85271825
369,7.21E+07,2.05381,0.000194576,8.10728,3058,0.296875,16361.6,135168,195584,138370,208874,8246,85.69159197,70504,4.337342562,0.0004210754,23.20662657
370,7.23E+07,2.08485,0.00155981,8.62697,2983.68,2.15625,16339,131072,186368,133077,200767,8202,81.69005762,67690,4.407859359,0.003185477914,24.13798198
371,7.25E+07,2.10244,0.000246834,8.17756,2908.24,0.34375,14864.9,126464,180224,128935,192601,7424,84.44067477,63666,4.567964062,0.0005399271197,23.34825496
372,7.27E+07,2.02742,0.000128174,8.49069,2697.54,0.164062,14983,120832,172032,124118,183943,7598.5,85.58295027,59825,4.5090514,0.0002742365232,25.04471375
373,7.29E+07,1.98585,0.000192337,7.96639,2529.8,0.234375,13263.2,116224,164864,118922,176079,6956.5,85.09893801,57157,4.426054551,0.0004100547614,23.2048568
374,7.30E+07,1.99216,0.00255397,7.96189,2473.75,3.08594,13641.7,113664,159744,116065,171338,6997.5,83.3680097,55273,4.475512456,0.005583087583,24.68058546
375,7.32E+07,2.02683,0.000576713,8.51034,2461.3,0.75,13335.3,110592,155648,113413,166539,6856,84.8096977,53126,4.632948086,0.001411738132,25.10126868
376,7.34E+07,1.89641,0.000157377,8.04005,2225.27,0.179688,12823.3,107008,150528,109866,161303,6816.5,84.60835585,51437,4.326204872,0.000349336081,24.93010868
377,7.36E+07,1.92257,0.00104863,8.27765,2190.38,1.21875,12372.7,103936,146432,106678,155733,6021.5,86.62929365,49055,4.465151361,0.002484456223,25.22209765
378,7.38E+07,1.91682,0.000961019,8.11487,2113.05,1.02344,11394.8,100864,140288,102935,149614,5698.5,84.45767904,46679,4.526767926,0.002192506266,24.4109771
379,7.40E+07,1.90728,0.000221252,8.09247,2007.46,0.226562,11005.5,96256,134144,98706.1,143102,5704.05,85.34121394,44395.9,4.521723853,0.0005103218991,24.78945128
380,7.42E+07,1.96825,0.000952656,8.45085,2006.83,0.921875,11060.1,93696,130048,95741.7,137690,4843.85,86.65905412,41948.3,4.784055611,0.002197645673,26.36602675
381,7.44E+07,1.98452,8.65E-05,7.84372,1947.37,0.0859375,10254.8,90112,124416,92278.4,132111,4930.7,86.12041393,39832.6,4.888884984,0.0002157466497,25.74474174
382,7.46E+07,1.94335,0.00111261,7.59925,1832.07,1.09375,9642.75,86528,118784,88614.2,126891,5096.6,84.27036743,38276.8,4.786371902,0.002857475024,25.19215295
383,7.48E+07,1.96932,0.000982165,7.83968,1817.2,0.875,9059.16,84480,116224,86721.1,123433,4725.05,86.46787554,36711.9,4.949893631,0.002383423359,24.67635835
384,7.50E+07,1.99099,0.00180647,7.5034,1794.08,1.60938,8859.22,82432,113664,84630,119963,4248.5,88.39328673,35333,5.077632808,0.004554892027,25.07350069
385,7.52E+07,1.99116,0.000313896,7.25285,1727.42,0.28125,8270.7,79872,108544,81717.2,115791,4546.1,84.14676379,34073.8,5.069642951,0.0008254142479,24.27290176
386,7.54E+07,1.96494,0.000585397,7.34424,1663.88,0.476562,8238.35,77824,105984,79637.3,112174,4001.65,86.54842071,32536.7,5.113856046,0.001464690642,25.32017691
387,7.56E+07,1.97157,0.00103994,6.89172,1608.33,0.835938,7427.88,75264,101376,76762.8,107780,3951.4,84.18554866,31017.2,5.185284294,0.002695078859,23.94761616
388,7.58E+07,1.99588,0.000903489,7.57691,1561.88,0.703125,7520.38,72192,97280,73716.9,103264,3754.45,84.90850202,29547.1,5.286068684,0.002379675163,25.45217636
389,7.60E+07,1.99695,0.00171933,7.38961,1520.02,1.25,6904.28,69632,94208,71624.6,99503.6,3644.1,88.15237275,27879,5.452204168,0.004483661537,24.76516374
390,7.62E+07,2.03996,0.00602027,7.34538,1506.5,4.5,6825.56,68096,91136,69748.8,96425.6,3471.2,86.36718047,26676.8,5.647229053,0.01686858994,25.58612727
391,7.64E+07,2.03284,0.000376098,7.51864,1459.13,0.273438,6760.97,66048,88064,67805.4,93801,3747.2,84.69125544,25995.6,5.612988352,0.001051862623,26.00813215
392,7.66E+07,2.02345,0.000885642,7.29051,1421.1,0.648438,6240.73,65024,86016,66380.7,91066.8,3203.75,85.03570835,24686.1,5.756680885,0.002626733263,25.28033995
393,7.68E+07,2.10336,0.000378603,6.90817,1435.51,0.257812,6079.13,62720,82944,64359.3,87999.1,3347.2,85.55063918,23639.8,6.072428701,0.001090584523,25.71565749
394,7.70E+07,1.98163,0.000805658,7.29924,1301.29,0.515625,6168.16,60416,79872,62008.5,84504.2,3112.35,86.48763986,22495.7,5.784616616,0.002292104713,27.41928457
395,7.71E+07,1.97568,0.00751897,7.5,1256.6,4.8125,6102.48,58624,76800,60006.8,81366.5,2974.65,85.09482811,21359.7,5.883041428,0.02253074715,28.57006419
396,7.73E+07,2.01136,0.000786053,7.46226,1230.81,0.464844,5491.27,56576,73728,57766.9,78156.2,2809.55,84.12255448,20389.3,6.036548582,0.002279842859,26.93211636
397,7.75E+07,1.89883,0.000386557,6.7408,1113.71,0.222656,5033.02,54528,70144,55614.1,74665,2803.55,81.96988069,19050.9,5.845970532,0.001168742684,26.41880436
398,7.77E+07,1.86922,0.00016204,6.87889,1065.37,0.09375,4921.18,52736,67584,53971.8,71993.2,2822.5,82.39093522,18021.4,5.911693875,0.0005202148557,27.3074234
399,7.79E+07,1.84487,6.45E-05,7.34243,1023.3,0.0351562,4828.09,51456,65536,52585,69666.9,2629.95,82.42642797,17081.9,5.990551402,0.0002058096582,28.26436169
400,7.81E+07,1.87064,0.00321172,6.91416,1002.76,1.72656,4587.99,49664,63488,50777.2,67308,2466.6,83.62571684,16530.8,6.066010114,0.01044450359,27.75419217
401,7.83E+07,1.93417,0.00317332,6.70784,1004.24,1.63281,4344,48128,61440,49243,64778.7,2226.85,85.68651557,15535.7,6.464079507,0.01051005104,27.96140502
402,7.85E+07,1.94886,0.00420767,6.8006,964.081,2.17578,3941.45,46080,58112,46978.9,61566.7,2176.8,82.47988045,14587.8,6.608816957,0.01491506601,27.01881024
403,7.87E+07,1.92132,0,6.58132,886.522,0,3751.3,43008,54272,44001.7,57268,1994.85,84.90686929,13266.3,6.682511326,0,28.27691218
404,7.89E+07,1.93148,0.000251322,6.56915,838.426,0.109375,3311.89,40704,50688,41443.4,53522.9,1787.15,82.65242767,12079.5,6.940899872,0.0009054596631,27.41744277
405,7.91E+07,1.93537,0.000563704,5.93758,794.947,0.226562,2973.39,38656,47872,39225.8,50301.4,1499.6,83.20993896,11075.6,7.177462169,0.002045595724,26.84631081
406,7.93E+07,1.96229,0.00186716,5.94981,768.607,0.726562,2824.89,36864,45312,37443.6,47637,1452.3,82.87715581,10193.4,7.540241725,0.007127768949,27.7129319
407,7.95E+07,1.95261,0.00339676,6.50349,734.785,1.26953,2795.7,35072,43264,35947.5,45586.1,1598.8,84.99159629,9638.6,7.623358164,0.01317131119,29.00524973
408,7.97E+07,1.95359,0.00215798,6.10365,692.291,0.773438,2529.44,33024,40448,33926.3,42596.1,1525.2,85.63057971,8669.8,7.985086161,0.008921059309,29.17529816
409,7.99E+07,1.92455,0.00318279,6.00456,634.715,1.04297,2354.92,31104,37376,31717.3,39274.1,1255.7,82.99809443,7556.8,8.399256299,0.01380174148,31.16292611
410,8.01E+07,1.98786,0.00473615,5.58769,613.157,1.46094,2030.25,29056,34816,29672.5,36402.9,1101.7,85.58183763,6730.4,9.110260906,0.02170658505,30.16536907
411,8.03E+07,1.84298,0.000482206,5.36609,533.225,0.142578,1814.52,27392,32256,27875.7,33818,1022.85,81.85382764,5942.3,8.973377312,0.00239937398,30.53565118
412,8.05E+07,1.8392,0.000819988,5.50682,502.773,0.224609,1745.53,25856,30464,26373.8,31697.5,875.65,86.55634239,5323.7,9.444052069,0.00421903939,32.78791066
413,8.07E+07,1.86332,0.00455488,5.15911,481.731,1.18359,1498.07,24576,28544,25018.8,29786.1,842.45,83.23369622,4767.3,10.10490215,0.02482726071,31.42386676
414,8.09E+07,1.90815,0.0112979,4.96756,468.611,2.89258,1374.6,23424,26880,23797.5,28043,768.25,81.40383936,4245.5,11.03782829,0.06813284654,32.3778118
415,8.11E+07,1.95427,0.0100282,4.75192,454.591,2.33594,1226.09,22144,25344,22593.7,26342.3,724,85.36520301,3748.6,12.12695406,0.0623149976,32.7079443
416,8.13E+07,1.86007,0.000842775,4.54616,407.685,0.185547,1079.03,20864,23680,21325.5,24618.3,699.9,85.51992225,3292.8,12.38110423,0.005634930758,32.76937561
417,8.14E+07,1.85419,0.000266569,4.42637,384.094,0.0566406,1019.64,19712,22272,20183.8,23050.6,625.2,89.29817218,2866.8,13.39800474,0.001975742989,35.56718292
418,8.16E+07,1.85184,0.12121,4.55156,363.082,23.6113,982.715,18688,20864,19125.2,21621.2,597.2,87.17948718,2496,14.54655449,0.9459655449,39.37159455
419,8.18E+07,1.82411,0.282854,4.08555,340.439,53.0098,834.195,17920,19712,18253,20418.2,519.6,82.76371698,2165.2,15.72321264,2.44826344,38.52738777
420,8.20E+07,2.14291,0.168847,3.9152,384.677,30.3086,761.486,17280,18816,17600.1,19480.2,492.15,81.69778203,1880.1,20.46045423,1.612073826,40.50242008
421,8.22E+07,2.0222,0.0925859,4.09262,349.323,16.0137,742.846,16512,18048,16963.8,18632.8,518.3,92.03115638,1669,20.93007789,0.9594787298,44.50844817
422,8.24E+07,1.8832,0.519554,3.92982,311.572,85.5684,680.672,16000,17152,16269.7,17697.5,407.6,80.68356913,1427.8,21.82182378,5.993024233,47.6727833
423,8.26E+07,1.98193,0.181989,3.62387,313.586,28.8213,596.809,15360,16384,15589.7,16814.4,330.05,83.61231322,1224.7,25.60512779,2.353335511,48.73103617
424,8.28E+07,1.98623,0.755386,3.35375,300.272,114.962,533.228,14656,15552,14900.4,15957.2,324.8,84.78425435,1056.8,28.41332324,10.87831188,50.45685087
425,8.30E+07,1.6974,0.720161,3.26249,245.897,103.991,494.276,14080,14784,14301.9,15202.7,320.3,78.15275311,900.8,27.29762433,11.54429396,54.87078153
426,8.32E+07,1.72713,0.789756,3.00183,241.32,110.045,429.796,13568,14208,13823.5,14563.6,305.55,86.4748007,740.1,32.60640454,14.86893663,58.07269288
427,8.34E+07,1.70927,1.02168,2.90284,230.599,137.41,399.893,13120,13632,13372.1,13965.6,292.85,86.26790227,593.5,38.85408593,23.15248526,67.37877001
428,8.36E+07,1.79722,1.21883,2.66319,234.206,157.935,351.966,12672,13120,12926,13398.6,266.3,94.79475243,472.6,49.55691917,33.41832416,74.47439695
429,8.38E+07,2.02655,1.24214,2.76894,256.183,157.773,355.405,12288,12672,12556.1,12954.4,275.25,96.4097414,398.3,64.3191062,39.6115993,89.23047954
430,8.40E+07,1.8985,1.27484,2.57669,232.974,156.196,316.534,11968,12288,12177.7,12535.2,228.45,89.51048951,357.5,65.16755245,43.69118881,88.54097902
431,8.42E+07,1.66524,1.20915,2.53613,199.306,144.132,306.426,11712,11904,11898.4,12176.3,229.35,69.08960058,277.9,71.71860381,51.86469953,110.2648435
432,8.44E+07,1.93644,1.35878,2.42897,226.877,159.569,285.189,11456,11648,11653.5,11874,211.75,87.07482993,220.5,102.8920635,72.36689342,129.337415
433,8.46E+07,2.13246,1.51582,2.55773,245.5,174.354,295.665,11264,11392,11461.9,11626.4,216.15,77.81155015,164.5,149.2401216,105.9902736,179.7355623
434,8.48E+07,1.79889,1.26276,2.25966,204.067,143.238,255.974,11072,11264,11298.5,11432.5,197.5,143.2835821,134,152.288806,106.8940299,191.0253731
435,8.50E+07,1.84337,1.44017,2.31852,206.733,161.785,259.762,10944,11072,11174.7,11287,222.85,113.9804096,112.3,184.0899377,144.0650045,231.3107747
436,8.52E+07,2.03462,1.49804,2.39033,226.004,166.438,264.869,10816,10944,11065.1,11159.7,232.4,135.3065539,94.6,238.9048626,175.9386892,279.9883721
437,8.54E+07,1.97598,1.62268,2.56439,217.706,178.404,282.979,10752,10816,10981.1,11068.1,240.6,73.56321839,87,250.2367816,205.062069,325.2632184
438,8.55E+07,1.83775,1.53166,2.22012,201.303,167.246,244.127,10752,10752,10919.2,10996.1,205.65,0,76.9,261.7724317,217.4850455,317.4603381
439,8.57E+07,3.98895,0.000178814,67.0476,564.815,0.0263672,20434.4,4224,62720,11744.8,80220.9,12510.85,85.42542581,68476.1,0.8248352345,0.00003850569761,29.84165278
440,8.59E+07,1.62296,1.12849,2.98273,176.851,122.72,332.53,10624,10944,10855.3,11239.3,263.3,83.33333333,384,46.05494792,31.95833333,86.59635417
441,8.61E+07,1.76543,1.25669,2.14737,191.273,136.024,233.143,10624,10688,10798,10873.9,179.95,84.32147563,75.9,252.0065876,179.2147563,307.171278
442,8.63E+07,1.7932,1.22509,2.07975,194.009,132.562,225.646,10624,10688,10786.4,10856.3,165.35,91.55937053,69.9,277.5522175,189.6452074,322.8125894
443,8.65E+07,1.61337,1.30035,2.18702,174.164,139.97,236.113,10560,10624,10758.6,10825.4,200,95.80838323,66.8,260.7245509,209.5359281,353.4625749
444,8.67E+07,1.84438,1.32069,2.20934,198.791,142.188,238.577,10560,10624,10743.8,10818.2,189,86.02150538,74.4,267.1922043,191.1129032,320.6680108
445,8.69E+07,1.87207,1.28455,2.17814,201.584,138.246,235.133,10560,10624,10735,10809.6,180.3,85.79088472,74.6,270.2198391,185.3163539,315.191689
446,8.71E+07,1.84288,1.24679,2.12632,198.403,134.132,229.418,10560,10624,10733.8,10801.3,175.55,94.81481481,67.5,293.9303704,198.7140741,339.8785185
447,8.73E+07,1.76532,1.36947,2.27554,189.775,147.513,244.402,10496,10624,10717.6,10783.7,190.65,193.6459909,66.1,287.1028744,223.1664145,369.7458396
448,8.75E+07,3.25368,0.00041982,62.3463,405.852,0.0507812,9981.59,4320,43008,11142.8,52989.6,8402.2,92.45151362,41846.8,0.9698519361,0.0001213502586,23.85269602
449,8.77E+07,3.36014,0.000303729,65.0545,429.096,0.0410156,11546.5,4064,45568,11284.6,57114.5,9383.55,90.56096566,45829.9,0.9362795904,0.00008949528583,25.19425091
450,8.79E+07,25.0719,0.00216171,667.715,120813,15.9375,3.11E+06,-1.93E+06,1.09E+07,127980,1.41E+07,2.58E+06,9.24E+01,13929520,0.8673163182,0.0001144152849,2.23E+01
451,8.81E+07,25.4806,0.000286101,668.641,285248,3.75,7.91E+06,-4.52E+06,2.56E+07,288296,3.35E+07,6.36E+06,9.06E+01,33184304,0.8595871108,0.00001130052328,2.38E+01
452,8.83E+07,1.96258,0.000873198,13.3606,217.981,0.0966797,2068.38,9472,16128,10864,18196.4,1730.2,90.77518957,7332.4,2.972846544,0.001318527358,28.20877203
453,8.85E+07,16.2808,0.00144871,380.725,5435.54,0.660156,126228,-72704,464896,16992,591124,107962,93.63700334,574132,0.9467404708,0.0001149833139,21.98588478
454,8.87E+07,21.8966,0.00219556,581.734,20184.5,1.5625,509059,-309248,1.73E+06,33088.2,2.24E+06,425698.1,9.24E+01,2204481.8,0.9156120046,0.00007087833522,23.09200285
455,8.89E+07,1.74771,0.0711092,5.84222,190.996,7.74219,684.328,10240,12416,10784.4,13100.3,614.35,93.95915195,2315.9,8.247160931,0.3343058854,29.54911697
456,8.91E+07,1.71203,0.106727,5.52144,185.606,11.5312,710.645,10240,12288,10757.1,12934,581.55,94.07873582,2176.9,8.526161055,0.5297073821,32.64481602
457,8.93E+07,1.72574,0.666269,3.74575,186.2,71.6885,438.341,10432,11264,10741,11702.3,373.65,86.54946427,961.3,19.36960366,7.457453448,45.5987725
458,8.95E+07,1.70071,0.281304,3.92038,184.735,30.5117,425.661,10432,11584,10768.2,12001.6,376.9,93.40035674,1233.4,14.97770391,2.473787903,34.51118858
459,8.96E+07,4.33638,0.000458517,79.2881,586.231,0.0595703,13681.9,2544,55040,11355,68721.9,11246.45,91.50921524,57366.9,1.021897645,0.0001038408908,23.84981583
460,8.98E+07,2.37968,0.000150911,29.4934,281.378,0.0175781,5141.01,8128,23424,11009.7,28458,3957.85,87.66470086,17448.3,1.612638481,0.000100743912,29.4642458
461,9.00E+07,1.75144,0.117023,5.937,190.39,12.7471,753.2,10176,12480,10760.1,13133.2,618.65,97.08819687,2373.1,8.022839324,0.5371497198,31.73907547
462,9.02E+07,1.93059,0.0107145,11.3211,213.11,1.21387,1524.76,9792,15424,10812.4,16948.8,1272.6,91.78019686,6136.4,3.472883124,0.01978146796,24.84779349
463,9.04E+07,1.87901,0.0157382,10.6314,206.885,1.72266,1601.19,9728,15360,10808.4,16961.2,1340.8,91.53556105,6152.8,3.362452867,0.02799798466,26.02376154
