subband index,frequency (Hz),Avg Error %,Min Error %,Max Error %,Avg Error,Min Error,Max Error,Min Out,Max Out,Min Ref,Max Ref,Shift,Range Size %,Ref Range,Avg Err/Range,Min Err/Range,Max Err/Range
300,5.86E+07,1.302,7.42E-05,9.18486,31262.2,1.75,357922,2.13E+06,3.78E+06,2.17E+06,4.09E+06,1.71E+05,8.62E+01,1919350,1.628790997,0.00009117670045,18.64808399
301,5.88E+07,1.28388,4.59E-05,8.96199,29780.2,1,340317,2.08E+06,3.69E+06,2.10E+06,3.99E+06,1.61E+05,8.51E+01,1886640,1.578478141,0.00005300428275,18.03825849
302,5.90E+07,1.28678,0.000606751,8.19063,28877.1,12.625,299643,2.02E+06,3.56E+06,2.03E+06,3.85E+06,1.48E+05,8.41E+01,1820710,1.586035118,0.0006934108123,16.45748087
303,5.92E+07,1.24772,5.36E-05,8.98152,27133.8,1.125,316881,1.95E+06,3.46E+06,1.96E+06,3.72E+06,1.38E+05,8.59E+01,1753990,1.546975752,0.00006413947628,18.06629456
304,5.94E+07,1.25173,0.000120753,8.17069,26286.1,2.75,287941,1.88E+06,3.34E+06,1.89E+06,3.61E+06,1.45E+05,8.53E+01,1719110,1.529052824,0.0001599664943,16.74942267
305,5.96E+07,1.25806,0.000562163,8.61708,25800.5,11.375,287361,1.84E+06,3.28E+06,1.85E+06,3.52E+06,1.30E+05,8.64E+01,1668090,1.54670911,0.0006819176423,17.22694819
306,5.98E+07,1.23317,3.26E-05,8.55842,24544.7,0.625,276021,1.78E+06,3.15E+06,1.80E+06,3.40E+06,1.37E+05,8.52E+01,1606590,1.527751324,0.00003890227127,17.18055011
307,6.00E+07,1.1782,0,8.83783,22512.8,0,273199,1.70E+06,3.01E+06,1.71E+06,3.26E+06,1.29E+05,8.45E+01,1551350,1.451174783,0,17.61040384
308,6.02E+07,1.13935,6.48E-05,8.42038,20891.9,1.125,248563,1.63E+06,2.88E+06,1.64E+06,3.12E+06,1.23E+05,8.51E+01,1472770,1.418544647,0.00007638667273,16.87724492
309,6.04E+07,1.1732,1.50E-05,8.71141,20455.5,0.25,243902,1.56E+06,2.75E+06,1.56E+06,2.96E+06,1.02E+05,8.52E+01,1393990,1.467406509,0.00001793413152,17.49668219
310,6.05E+07,1.19351,0.00127975,8.40275,19586.3,19.5,220941,1.47E+06,2.57E+06,1.47E+06,2.77E+06,1.05E+05,8.50E+01,1301370,1.505052368,0.001498420895,16.97756979
311,6.07E+07,1.1869,9.59E-05,8.9726,18514.3,1.5,222867,1.40E+06,2.42E+06,1.40E+06,2.62E+06,9.75E+04,8.39E+01,1220140,1.517391447,0.0001229367122,18.26569082
312,6.09E+07,1.17818,2.76E-05,8.15816,17499.5,0.375,192108,1.33E+06,2.29E+06,1.33E+06,2.48E+06,9.86E+04,8.40E+01,1151360,1.519898207,0.00003257017788,16.68531128
313,6.11E+07,1.22879,0.000588185,8.50652,17397.8,8.625,190411,1.27E+06,2.18E+06,1.27E+06,2.36E+06,9.20E+04,8.36E+01,1088150,1.598842071,0.0007926296926,17.49859854
314,6.13E+07,1.27379,0.000169542,8.89987,17576.1,2.25,192873,1.24E+06,2.11E+06,1.24E+06,2.29E+06,8.78E+04,8.39E+01,1044550,1.68264803,0.0002154037624,18.46469772
315,6.15E+07,1.23413,0.000379316,8.66789,16428.4,5.5,180371,1.20E+06,2.03E+06,1.20E+06,2.19E+06,8.38E+04,8.41E+01,993290,1.653937923,0.0005537154305,18.15894653
316,6.17E+07,1.2025,9.14E-05,7.68127,15252.2,1.25,160859,1.14E+06,1.93E+06,1.14E+06,2.09E+06,8.23E+04,8.35E+01,951780,1.602492173,0.000131332871,16.90085944
317,6.19E+07,1.21605,0.000234751,8.43398,14763.3,2.75,159210,1.10E+06,1.84E+06,1.10E+06,1.99E+06,7.49E+04,8.33E+01,894480,1.65048967,0.0003074411949,17.79916823
318,6.21E+07,1.27765,2.31E-05,8.48651,14877,0.25,153456,1.05E+06,1.77E+06,1.05E+06,1.91E+06,6.97E+04,8.41E+01,857330,1.735271132,0.0000291603,17.89929199
319,6.23E+07,1.25461,0.000282569,8.31553,14173.2,3,146370,1.02E+06,1.72E+06,1.02E+06,1.86E+06,7.42E+04,8.40E+01,838240,1.690828402,0.0003578927276,17.46158618
320,6.25E+07,1.21692,0.000413022,7.88826,13791.5,4.5,142062,1.02E+06,1.72E+06,1.03E+06,1.86E+06,7.43E+04,8.37E+01,831920,1.657791615,0.0005409173959,17.07640158
321,6.27E+07,1.21727,1.16E-05,8.14514,14021.5,0.125,145284,1.04E+06,1.74E+06,1.04E+06,1.88E+06,7.12E+04,8.37E+01,841620,1.666013165,0.00001485230864,17.26242247
322,6.29E+07,1.2768,4.49E-05,8.77793,14786.8,0.5,157657,1.05E+06,1.76E+06,1.04E+06,1.90E+06,6.52E+04,8.36E+01,852600,1.734318555,0.00005864414731,18.49132067
323,6.31E+07,1.26711,0.000152588,8.43727,14675.7,1.625,150974,1.04E+06,1.75E+06,1.04E+06,1.89E+06,6.92E+04,8.39E+01,849220,1.728138763,0.0001913520642,17.77796095
324,6.33E+07,1.28312,0.000170807,8.03279,14581.4,1.875,143247,1.02E+06,1.71E+06,1.02E+06,1.86E+06,7.25E+04,8.31E+01,837760,1.740522345,0.0002238111154,17.09881112
325,6.35E+07,1.3298,0.000881611,8.97369,14549.2,9.4375,142317,983040,1.64E+06,975684,1.77E+06,63522,8.22E+01,797116,1.825229954,0.00118395566,17.85398863
326,6.37E+07,1.34047,0.000284171,10.5111,14102.3,2.875,140403,929792,1.57E+06,934674,1.68E+06,57911,8.58E+01,749126,1.882500407,0.0003837805656,18.74224096
327,6.39E+07,1.38482,0.000203451,10.8947,13843.9,2,134201,876544,1.50E+06,887282,1.59E+06,50514,8.87E+01,702148,1.971649852,0.0002848402331,19.11292206
328,6.41E+07,1.34288,8.14E-05,11.9205,12624.9,0.75,121878,815104,1.40E+06,830427,1.49E+06,52141.5,8.88E+01,659363,1.914711623,0.0001137461459,18.48420369
329,6.43E+07,1.33336,0.000419615,11.8614,11899.4,4.125,112607,774144,1.34E+06,787514,1.41E+06,42505,9.06E+01,619426,1.921036573,0.0006659391114,18.17924982
330,6.45E+07,1.31938,3.18E-05,11.2433,11111.7,0.25,110862,737280,1.25E+06,743044,1.32E+06,37582,8.90E+01,579736,1.916682766,0.00004312307671,19.12284212
331,6.46E+07,1.40108,0.000301911,11.5392,11021.1,2.3125,108902,688128,1.18E+06,693778,1.24E+06,31005,9.06E+01,542232,2.032543266,0.0004264779652,20.08402307
332,6.48E+07,1.40009,6.94E-05,11.7042,10339.2,0.5,104266,643072,1.10E+06,651938,1.16E+06,36083,8.93E+01,509092,2.030909934,0.00009821407526,20.48077754
333,6.50E+07,1.45674,8.32E-05,13.5325,10022.3,0.5625,98716.3,585728,1.02E+06,604837,1.08E+06,39549.5,9.13E+01,470963,2.128044029,0.000119436134,20.96052131
334,6.52E+07,1.61578,0.000456724,16.7858,10411.9,2.75,118190,524288,1.01E+06,564045,1.12E+06,76113.5,8.70E+01,560135,1.858819749,0.0004909530738,21.10027047
335,6.54E+07,1.76953,0.000313832,19.277,10975.9,1.8125,155146,487424,1.06E+06,541219,1.21E+06,100817.5,8.60E+01,671581,1.634337481,0.0002698855388,23.10160651
336,6.56E+07,1.77177,0.000224393,20.4376,10555.8,1.25,146662,460800,1.05E+06,519090,1.19E+06,100170,8.75E+01,671540,1.57187956,0.0001861393216,21.83965214
337,6.58E+07,1.71077,3.58E-05,19.1022,9722.59,0.1875,133220,448512,966656,496711,1.09E+06,87911.5,8.67E+01,597569,1.627023825,0.00003137712967,22.29365981
338,6.60E+07,1.6238,0.000212913,17.1439,8801.12,1.125,112185,438272,868352,474781,980537,74347,85.03705344,505756,1.740190922,0.000222439279,22.1816449
339,6.62E+07,1.56057,4.62E-05,15.7229,7953.23,0.21875,97001.6,419840,778240,450262,867050,59616,85.99095943,416788,1.908219526,0.00005248471645,23.27360673
340,6.64E+07,1.44125,0.000189888,14.8707,6817.23,0.875,76250.6,393216,684032,419250,760283,51142.5,85.27503204,341033,1.998994232,0.0002565734108,22.35871602
341,6.66E+07,1.40256,0,13.5752,6258.08,0,67398.2,376832,638976,396986,684956,33067,91.03170469,287970,2.173170816,0,23.40459076
342,6.68E+07,1.36835,0.00028514,12.9219,5787.18,1.15625,56915.6,360448,606208,377298,645546,28094,91.61671289,268248,2.157399123,0.0004310376965,21.21753005
343,6.70E+07,1.37551,0.000136526,11.6788,5515.07,0.53125,52942.2,348160,573440,359945,609998,24171.5,90.09290031,250053,2.205560421,0.0002124549595,21.17239145
344,6.72E+07,1.34833,2.27E-05,11.1647,5190.77,0.09375,47980.2,335872,548864,346760,584556,23290,89.56921058,237796,2.182866827,0.00003942454877,20.17704251
345,6.74E+07,1.33874,0.000136239,10.2354,4940.47,0.46875,44097.4,325632,524288,332733,559852,21332.5,87.46780322,227119,2.175278158,0.0002063896019,19.41598897
346,6.76E+07,1.33401,0.000177427,10.3053,4703.85,0.59375,41968.6,311296,505856,317985,533489,17161,90.28138689,215504,2.182720506,0.0002755169278,19.47462692
347,6.78E+07,1.29674,9.78E-05,9.5597,4388.87,0.3125,39833.1,301056,483328,306093,508825,15267,89.90785865,202732,2.164862972,0.0001541443877,19.64815619
348,6.80E+07,1.32811,0.00017257,9.43823,4272.2,0.59375,39305,286720,456704,291398,480472,14223,89.90342406,189074,2.259538593,0.0003140304854,20.78815702
349,6.82E+07,1.33232,0.000285417,9.12916,4054.54,0.8125,34456.5,272384,430080,276231,453386,13576.5,89.01583359,177155,2.288696339,0.0004586379159,19.44991674
350,6.84E+07,1.30596,6.83E-05,9.06102,3823.56,0.1875,31335.5,262144,411648,266394,432744,12673,89.873159,166350,2.298503156,0.0001127141569,18.83709047
351,6.86E+07,1.35622,8.34E-05,8.57608,3828.23,0.21875,31032.1,253952,395264,257458,415666,11954,89.32038835,158208,2.419744893,0.0001382673443,19.61474767
352,6.88E+07,1.31493,0.000214577,8.72221,3603.5,0.5625,29236.9,245760,382976,249305,402561,11565,89.53385186,153256,2.351294566,0.0003670329384,19.077165
353,6.89E+07,1.31121,0.000701075,8.71778,3494.91,1.96875,31881.4,239616,370688,242526,387569,9895.5,90.36768407,145043,2.409568197,0.001357356094,21.98065401
354,6.91E+07,1.28845,7.69E-05,8.17332,3298.99,0.1875,27221.6,230400,354304,233114,371286,9848,89.67373998,138172,2.387596619,0.0001357004313,19.70124193
355,6.93E+07,1.23302,4.53E-05,7.7346,2999.06,0.109375,25186.9,220160,333824,221410,351596,9511,87.30892723,130186,2.303673206,0.00008401441015,19.34685757
356,6.95E+07,1.18858,2.85E-05,7.82543,2781.03,0.0625,24341.9,212992,319488,213415,335144,8039.5,87.48613724,121729,2.284607612,0.00005134355823,19.99679616
357,6.97E+07,1.1535,0.000478153,7.93479,2589.33,1.0625,24005.4,203776,305152,205222,320149,8221.5,88.20903704,114927,2.253021483,0.0009244998999,20.8875199
358,6.99E+07,1.16237,0.000294333,7.38645,2500.71,0.59375,21185.6,195584,294912,197599,307906,7504.5,90.04686919,110307,2.267045609,0.0005382704633,19.20603407
359,7.01E+07,1.17928,3.08E-05,7.3281,2473.8,0.0625,20159,190464,284672,192647,297997,7754,89.42382534,105350,2.348172757,0.000059326056,19.13526341
360,7.03E+07,1.16946,0.000221142,7.14532,2391.6,0.46875,19264.5,186368,276480,188067,289600,7409.5,88.75144042,101533,2.355490333,0.0004616725597,18.97363419
361,7.05E+07,1.15892,0.000238418,6.92419,2274.63,0.546875,18312.6,180224,264192,180299,279495,7689,84.64857454,99196,2.293066253,0.0005513075124,18.46102665
362,7.07E+07,1.22799,0.00010345,7.19669,2339.31,0.1875,18052.2,174080,256000,175071,269730,7360.5,86.54221997,94659,2.471302253,0.0001980794219,19.07076982
363,7.09E+07,1.22216,5.97E-05,6.60911,2240.19,0.109375,17102.1,168960,245760,168546,258766,6296,85.12524939,90220,2.48303037,0.0001212314343,18.95599645
364,7.11E+07,1.22932,0.000236147,6.59143,2154.8,0.40625,16330.6,160768,234496,161385,247755,6938,85.36297325,86370,2.494847748,0.0004703600787,18.90772259
365,7.13E+07,1.19002,1.92E-05,6.47152,2020.65,0.03125,15375.2,155648,226304,155942,237583,5786.5,86.5447508,81641,2.475043177,0.00003827733614,18.83269436
366,7.15E+07,1.22683,0.000202225,6.25372,2005.56,0.34375,14345.1,149504,217088,150421,229385,6607,85.58836938,78964,2.53984094,0.0004353249582,18.1666329
367,7.17E+07,1.2447,0.000624693,6.84403,1959.79,0.953125,14294,144384,208896,145099,221095,6457,84.88867835,75996,2.578806779,0.001254177851,18.80888468
368,7.19E+07,1.212,6.14E-05,6.85972,1866.47,0.09375,13952.1,141312,202752,141773,215129,6419,83.75592999,73356,2.544399913,0.0001278014068,19.01971209
369,7.21E+07,1.22489,0.00043445,6.03061,1833.67,0.640625,12265.6,137216,196608,138370,208874,6710,84.2391921,70504,2.600802791,0.0009086363894,17.39702712
370,7.23E+07,1.24336,4.49E-05,6.46429,1790.56,0.0625,12351.4,132096,188416,133077,200767,6666,83.20283646,67690,2.645235633,0.00009233269316,18.24700842
371,7.25E+07,1.26569,0.000136646,5.98174,1759.19,0.1875,11353.5,128000,181248,128935,192601,6144,83.63647787,63666,2.763154588,0.0002945057016,17.83290925
372,7.27E+07,1.23656,0.000128174,6.47537,1654.55,0.164062,11911,122880,173056,124118,183943,6062.5,83.87129127,59825,2.765649812,0.0002742365232,19.90973673
373,7.29E+07,1.14911,0.000134637,6.11336,1473.2,0.164062,10191.2,118272,165888,118922,176079,5420.5,83.30738142,57157,2.577462078,0.0002870374582,17.83018703
374,7.30E+07,1.15926,2.64E-05,6.32965,1447.49,0.03125,9756.56,115712,161792,116065,171338,4949.5,83.3680097,55273,2.618801223,0.00005653754998,17.65158396
375,7.32E+07,1.19652,0,6.53957,1461.15,0,10890.9,112640,156672,113413,166539,5320,82.88220457,53126,2.750348229,0,20.50013176
376,7.34E+07,1.08866,0.000211171,6.04531,1286.01,0.242188,9751.28,109056,151552,109866,161303,5280.5,82.61757101,51437,2.500165251,0.000470843945,18.95771526
377,7.36E+07,1.08624,5.01E-05,6.38366,1245.53,0.0546875,9007.58,105984,147456,106678,155733,4485.5,84.54184079,49055,2.539048007,0.00011148201,18.36220569
378,7.38E+07,1.09309,0.000102703,6.23359,1212.92,0.109375,9326.34,102400,141312,102935,149614,4418.5,83.36082607,46679,2.598427558,0.0002343130744,19.97973393
379,7.40E+07,1.05801,0.000221252,6.25956,1121.1,0.226562,8957.53,98304,135168,98706.1,143102,4168.05,83.03469465,44395.9,2.525233186,0.0005103218991,20.17648026
380,7.42E+07,1.12355,0.000243827,6.46927,1152.67,0.242188,8568,94720,131072,95741.7,137690,3819.85,86.65905412,41948.3,2.747834835,0.0005773487841,20.42514238
381,7.44E+07,1.12288,0.000111845,6.28518,1108.35,0.109375,8035.18,91648,125440,92278.4,132111,3650.7,84.83503462,39832.6,2.782519846,0.0002745866451,20.17237137
382,7.46E+07,1.10401,0.000184447,5.58177,1046.54,0.171875,7082.75,88064,119808,88614.2,126891,3816.6,82.93274255,38276.8,2.734136605,0.0004490317895,18.50402855
383,7.48E+07,1.1239,0.000248598,5.8121,1043.27,0.226562,6919.14,86016,118272,86721.1,123433,2933.05,87.86251869,36711.9,2.8417761,0.0006171350434,18.84713131
384,7.50E+07,1.14124,0.000159685,5.68974,1033.73,0.140625,6424.91,83968,114688,84630,119963,2968.5,86.94421645,35333,2.925678544,0.0003979990377,18.18387909
385,7.52E+07,1.14341,3.65E-05,5.3741,996.906,0.03125,6222.7,81408,110080,81717.2,115791,3010.1,84.14676379,34073.8,2.925725924,0.00009171269421,18.26241863
386,7.54E+07,1.10026,0.000139562,5.36754,936.839,0.117188,5837.16,78848,106496,79637.3,112174,3233.65,84.97481306,32536.7,2.87933011,0.0003601717445,17.94023364
387,7.56E+07,1.13566,0.000275642,5.09522,930.735,0.21875,5379.88,76288,102400,76762.8,107780,2927.4,84.18554866,31017.2,3.00070606,0.0007052538591,17.34482803
388,7.58E+07,1.13351,0.000477488,5.99252,891.924,0.359375,5906.71,73216,98304,73716.9,103264,2730.45,84.90850202,29547.1,3.018651577,0.001216278416,19.9908282
389,7.60E+07,1.12901,0.000683668,5.32201,863.681,0.523438,5295.59,71168,95232,71624.6,99503.6,2364.1,86.31586499,27879,3.097962624,0.001877535062,18.99490656
390,7.62E+07,1.13194,0.000248903,5.48564,840.186,0.179688,5289.56,69120,92160,69748.8,96425.6,2447.2,86.36718047,26676.8,3.14950069,0.0006735740419,19.82831524
391,7.64E+07,1.1457,0.000280493,5.77371,826.465,0.195312,5082.39,67072,90112,67805.4,93801,2211.2,88.6303836,25995.6,3.179249565,0.0007513271477,19.55096247
392,7.66E+07,1.11888,0.000426347,5.5463,790.367,0.296875,5050.84,65536,87040,66380.7,91066.8,2435.75,87.10975002,24686.1,3.201668145,0.001202599844,20.46025901
393,7.68E+07,1.20592,0.000202656,5.33883,825.686,0.132812,4543.13,64000,84480,64359.3,87999.1,1939.2,86.63355866,23639.8,3.492779127,0.0005618152438,19.21814059
394,7.70E+07,1.11833,0.000119209,5.81561,738.631,0.078125,4632.16,61696,81408,62008.5,84504.2,1704.35,87.62563512,22495.7,3.283431945,0.0003472885929,20.59131301
395,7.71E+07,1.06941,0.000109863,5.52783,683.912,0.0703125,4074.36,59392,77824,60006.8,81366.5,2078.65,86.29334682,21359.7,3.201880176,0.0003291829941,19.07498701
396,7.73E+07,1.09297,0.000178349,5.66582,671.925,0.105469,4428.19,57344,74752,57766.9,78156.2,1913.55,85.37811499,20389.3,3.295478511,0.0005172762184,21.71820514
397,7.75E+07,0.98868,0.000426727,5.36935,583.497,0.257812,4009.02,55296,71680,55614.1,74665,1651.55,86.0011863,19050.9,3.062831677,0.001353279898,21.04373022
398,7.77E+07,0.949917,0.00016204,4.99384,544.455,0.09375,3477.88,53504,69120,53971.8,71993.2,1670.5,86.65253532,18021.4,3.021158179,0.0005202148557,19.29861165
399,7.79E+07,0.962564,0.00045634,5.39584,536.779,0.25,3618.94,52224,66560,52585,69666.9,1733.95,83.9250903,17081.9,3.142384629,0.001463537429,21.18581657
400,7.81E+07,0.975476,0.000222215,5.09934,525.506,0.117188,3307.99,50688,64512,50777.2,67308,1442.6,83.62571684,16530.8,3.178950807,0.0007089070099,20.01107024
401,7.83E+07,1.00032,4.42E-05,4.98702,521.877,0.0234375,3082.71,48896,62208,49243,64778.7,1458.85,85.68651557,15535.7,3.359211365,0.0001508622077,19.84274928
402,7.85E+07,1.01069,0.000537612,5.1713,502.155,0.265625,3169.03,46592,59136,46978.9,61566.7,1408.8,85.98966259,14587.8,3.442294246,0.001820870865,21.72383773
403,7.87E+07,0.988841,0.000258623,4.57646,458.242,0.117188,2484.02,43520,54784,44001.7,57268,1482.85,84.90686929,13266.3,3.454180894,0.0008833510474,18.72428635
404,7.89E+07,0.978063,0.000106457,4.65063,426.712,0.046875,2409.86,41216,51200,41443.4,53522.9,1275.15,82.65242767,12079.5,3.53253032,0.0003880541413,19.94999793
405,7.91E+07,0.977251,1.84E-05,4.62171,403.306,0.0078125,2205.39,38912,48128,39225.8,50301.4,1243.6,83.20993896,11075.6,3.641391888,0.00007053793925,19.91214923
406,7.93E+07,1.0001,0.000151577,4.31894,393.557,0.0585938,2056.89,37120,45824,37443.6,47637,1068.3,85.38858477,10193.4,3.86090019,0.0005748209626,20.17864501
407,7.95E+07,1.02819,2.09E-05,4.82484,388.453,0.0078125,2180.26,35584,43776,35947.5,45586.1,1086.8,84.99159629,9638.6,4.030180732,0.00008105430249,22.62009005
408,7.97E+07,1.02794,4.49E-05,4.25043,365.712,0.015625,1761.44,33536,40960,33926.3,42596.1,1013.2,85.63057971,8669.8,4.218228794,0.0001802233039,20.31696233
409,7.99E+07,0.995628,9.54E-05,4.2182,329.658,0.03125,1642.14,31616,37632,31717.3,39274.1,871.7,79.61041711,7556.8,4.362402075,0.0004135348296,21.73062672
410,8.01E+07,0.973105,0.000213497,4.35918,301.059,0.0664062,1586.87,29568,35072,29672.5,36402.9,717.7,81.7782004,6730.4,4.473121954,0.0009866605254,23.57764769
411,8.03E+07,0.834131,8.21E-05,4.01355,242.376,0.0234375,1306.02,27648,32768,27875.7,33818,638.85,86.16192383,5942.3,4.078824698,0.0003944179863,21.97835855
412,8.05E+07,0.822817,0.000285666,3.715,225.393,0.0800781,1130.96,26240,30720,26373.8,31697.5,555.65,84.15199955,5323.7,4.23376599,0.001504181302,21.24387174
413,8.07E+07,0.842527,0.000398724,3.74025,218.572,0.101562,1114.07,24832,28800,25018.8,29786.1,586.45,83.23369622,4767.3,4.584817402,0.00213038827,23.36899293
414,8.09E+07,0.849821,0.000522014,3.57516,209.278,0.126953,968.158,23552,27136,23797.5,28043,576.25,84.41879637,4245.5,4.929407608,0.002990295607,22.804334
415,8.11E+07,0.917537,0.00128981,3.76927,213.583,0.298828,962.619,22528,25600,22593.7,26342.3,404,81.95059489,3748.6,5.697673798,0.007971722777,25.67942699
416,8.13E+07,0.92052,0.00275196,3.29146,202.045,0.591797,810.303,21120,23936,21325.5,24618.3,443.9,85.51992225,3292.8,6.135963314,0.01797245505,24.60832726
417,8.14E+07,0.882248,0.000393464,3.16114,183.205,0.0800781,701.961,20096,22528,20183.8,23050.6,305.2,84.83326357,2866.8,6.390574857,0.002793292172,24.48587275
418,8.16E+07,0.828646,3.03E-05,3.17508,162.926,0.00585938,671.58,19072,20992,19125.2,21621.2,341.2,76.92307692,2496,6.527483974,0.0002347508013,26.90625
419,8.18E+07,0.900302,0.000561611,2.83176,168.359,0.103516,578.195,18176,19968,18253,20418.2,263.6,82.76371698,2165.2,7.775678921,0.004780897839,26.70399963
420,8.20E+07,1.0034,0.000201332,3.01359,180.138,0.0371094,576.701,17408,19072,17600.1,19480.2,300.15,88.50593054,1880.1,9.581298867,0.001973799266,30.67395351
421,8.22E+07,0.801323,0.000429505,2.67086,138.534,0.0742188,484.727,16768,18176,16963.8,18632.8,326.3,84.36189335,1669,8.300419413,0.004446902337,29.04295986
422,8.24E+07,0.92993,0.000850306,2.54871,154.167,0.142578,434.188,16128,17408,16269.7,17697.5,215.6,89.64841014,1427.8,10.79752066,0.00998585236,30.40958117
423,8.26E+07,0.790259,0.00037066,2.55967,125.087,0.0585938,430.393,15424,16384,15589.7,16814.4,298.05,78.38654364,1224.7,10.21368498,0.004784339022,35.14272883
424,8.28E+07,0.983123,0.00638841,2.23824,148.582,0.964844,356.061,14784,15680,14900.4,15957.2,196.8,84.78425435,1056.8,14.05961393,0.0912986374,33.6923732
425,8.30E+07,0.746127,0.00647444,2.3332,108.187,0.936523,354.71,14208,14976,14301.9,15202.7,160.3,85.25754885,900.8,12.01010213,0.1039656972,39.37722025
426,8.32E+07,0.789853,0.000236895,1.63416,110.421,0.0332031,233.912,13760,14336,13823.5,14563.6,145.55,77.82732063,740.1,14.91974058,0.004486299149,31.60545872
427,8.34E+07,0.867694,0.0165288,1.57518,117.057,2.23242,218.165,13312,13824,13372.1,13965.6,100.85,86.26790227,593.5,19.72316765,0.3761449031,36.75905644
428,8.36E+07,0.862158,0.00510844,1.81569,112.323,0.666992,236.706,12800,13248,12926,13398.6,138.3,94.79475243,472.6,23.76703343,0.1411324587,50.08590774
429,8.38E+07,0.746691,0.010603,1.35042,94.3923,1.34375,171.313,12480,12800,12556.1,12954.4,115.25,80.34145117,398.3,23.69879488,0.3373713281,43.01104695
430,8.40E+07,0.62182,0.020858,1.48469,76.3098,2.5625,185.188,12096,12352,12177.7,12535.2,132.45,71.60839161,357.5,21.3453986,0.7167832168,51.80083916
431,8.42E+07,0.910147,0.34744,1.412,108.919,41.7266,169.575,11776,12032,11898.4,12176.3,133.35,92.11946743,277.9,39.19359482,15.01496941,61.02015113
432,8.44E+07,0.621046,0.102645,1.19283,72.7739,12.0342,139.846,11584,11776,11653.5,11874,83.75,87.07482993,220.5,33.00403628,5.457687075,63.42222222
433,8.46E+07,0.942064,0.309093,1.43347,108.449,35.5195,164.745,11328,11520,11461.9,11626.4,120.15,116.7173252,164.5,65.92644377,21.59240122,100.1489362
434,8.48E+07,0.701658,0.305083,1.42672,79.6105,34.4697,163.032,11264,11328,11298.5,11432.5,69.5,47.76119403,134,59.4108209,25.72365672,121.6656716
435,8.50E+07,0.683265,0.140628,1.09644,76.6322,15.7725,122.744,11072,11200,11174.7,11287,94.85,113.9804096,112.3,68.23882458,14.04496883,109.300089
436,8.52E+07,0.826175,0.273344,1.14536,91.7671,30.3477,127.542,10944,11072,11065.1,11159.7,104.4,135.3065539,94.6,97.00539112,32.08002114,134.8224101
437,8.54E+07,0.725778,0.427366,1.31585,79.968,46.9717,145.073,10880,10944,10981.1,11068.1,112.6,73.56321839,87,91.91724138,53.99045977,166.7505747
438,8.55E+07,0.89446,0.435644,1.39591,97.9639,47.6055,153.119,10816,10880,10919.2,10996.1,109.65,83.22496749,76.9,127.3912874,61.90572172,199.1144343
439,8.57E+07,3.67348,0.000203451,66.0491,519.84,0.0273438,18898.4,4352,63488,11744.8,80220.9,12062.85,86.36005847,68476.1,0.7591553841,0.00003993188864,27.59853438
440,8.59E+07,0.92951,0.367637,1.71778,101.285,40.1465,191.279,10752,11072,10855.3,11239.3,135.3,83.33333333,384,26.37630208,10.45481771,49.81223958
441,8.61E+07,0.764186,0.426185,1.12098,82.8062,46.0195,121.895,10752,10752,10798,10873.9,83.95,0,75.9,109.0990777,60.63175231,160.599473
442,8.63E+07,0.617693,0.319321,0.960374,66.8348,34.4434,104.261,10752,10752,10786.4,10856.3,69.35,0,69.9,95.6148784,49.27525036,149.1573677
443,8.65E+07,0.406531,0.101413,0.982833,43.8906,10.915,106.088,10688,10752,10758.6,10825.4,72,95.80838323,66.8,65.70449102,16.33982036,158.8143713
444,8.67E+07,0.573505,0.0789835,1.00547,61.8067,8.49902,108.556,10688,10752,10743.8,10818.2,61,86.02150538,74.4,83.07352151,11.42341398,145.9086022
445,8.69E+07,0.634226,0.0405556,0.970882,68.2892,4.3623,104.785,10688,10752,10735,10809.6,52.3,85.79088472,74.6,91.54048257,5.847587131,140.4624665
446,8.71E+07,0.592402,0.0218571,0.932373,63.7725,2.35059,100.59,10688,10752,10733.8,10801.3,47.55,94.81481481,67.5,94.47777778,3.482355556,149.0222222
447,8.73E+07,0.572942,0.0961287,0.992849,61.5973,10.3457,106.538,10624,10752,10717.6,10783.7,62.65,193.6459909,66.1,93.18804841,15.6515885,161.1770045
448,8.75E+07,2.74922,0.000791801,57.3258,342.652,0.09375,9469.59,4896,43520,11142.8,52989.6,7858.2,92.2985748,41846.8,0.8188248564,0.0002240314672,22.62918551
449,8.77E+07,2.87006,0.000116776,60.3767,366.247,0.0146484,11034.5,4608,46080,11284.6,57114.5,8855.55,90.49114225,45829.9,0.7991442268,0.00003196253974,24.07707632
450,8.79E+07,26.6925,0.000282569,737.774,126521,1.5625,3.05E+06,-2.16E+06,1.10E+07,127980,1.41E+07,2.67E+06,9.46E+01,13929520,0.9082940403,0.0000112171848,2.19E+01
451,8.81E+07,27.0848,0.000123055,738.691,297700,1.875,7.65E+06,-5.08E+06,2.58E+07,288296,3.35E+07,6.51E+06,9.31E+01,33184304,0.8971108751,0.000005650261642,2.31E+01
452,8.83E+07,0.955421,0.000140311,11.6044,106.381,0.015625,2068.38,9664,16128,10864,18196.4,1634.2,88.15667449,7332.4,1.450834652,0.000213095303,28.20877203
453,8.85E+07,17.0655,0.00147442,394.564,5614.33,0.554688,118036,-76288,473088,16992,591124,105658,95.6880996,574132,0.9778813931,0.00009661332237,20.5590352
